ACRES,POP_2010,POP_2000,Manure_P_kg_ha,P_Ag_Buffered,RNAT45,PDEV,PFOR,PWETL,Ag_P_Runoff,Ag_P_Erosion,Ag_Tile_SSF,PIUCN_IA,PIUCN_IB,Ag_P_balance_kg_ha
28745.68,743,588,0.574671962,78.23827292,92.3246155,2,40.1447296,39.5704498,2.04409513,0.038928664,0,0,0,1.404863587
23435.8,2782,1959,38.50268872,83.67107269,79.5377426,6,24.6121197,24.0847912,17.38102842,0.353351127,0,0,0,35.71827821
24585.78,8768,8723,9.195098753,80.80815167,67.4743271,17,12.1326523,16.329216,12.70383861,0.433655202,0,0,0,7.873181837
26683.16,1425,1230,20.79653391,73.28372364,81.8083572,4,31.1807442,34.7988014,17.91168394,0.230010507,0,0,0,19.27916477
13426.89,576,533,4.194278358,85.60621344,85.9331512,3,45.7066841,24.0854664,7.137934392,0.108893362,0,0,0,5.907984715
14736.12,1283,913,44.69523235,82.23640633,78.1846313,6,22.8900318,19.8310509,20.52779584,0.504683937,0,0,0,41.43415209
23361.82,2309,1487,19.10441385,73.46101231,74.4753189,6,34.2127342,23.4292793,14.63414136,0.189416374,0.000303685,0,0,17.86133511
17651.7,1209,1255,2.930447415,76.81055156,90.5071869,5,49.5272446,27.1400108,5.496500216,0.040619493,0.001999727,0,0,3.3129228
13578.11,243,278,0.497808659,89.92805755,95.0037155,1,19.1800518,68.2090607,2.133782316,0.029617393,0,0,0,0.701204283
18254.54,24696,19314,0.033075583,86.30372493,73.3508606,43,13.0871716,37.0041237,0.950007153,0.012235353,0,0,0,0.377096085
22327.39,1456,1372,22.35641118,82.9606681,82.6962509,5,41.2074242,21.6891174,13.61920952,0.195726788,0,0,0,20.72522934
14359.29,1002,1064,8.792889743,65.67202115,72.6786041,5,31.0601006,19.6138039,13.17804906,0.121289051,0,0,0,12.38550563
16639.34,581,544,27.22653116,79.95854922,81.2591171,5,39.8796616,17.1770477,14.23402905,0.200164662,0,0,0,25.46934839
27705.26,930,749,10.86403444,24.36906156,50.0554199,3,19.5003853,41.5743256,10.7075129,0.112608445,0,0,0,12.24704732
20186.98,433,467,3.178625838,81.24842052,87.3278275,3,34.1541214,43.8003769,11.21856687,0.123168625,0,0,0,3.746266655
15390.2,504,583,21.06571115,80.10286082,88.1110306,4,39.9637222,20.5209694,7.399388985,0.153348083,0,0,0,19.70614373
17371.28,1754,1606,49.42617071,82.72022022,71.2626801,7,15.7871094,22.5830879,23.35540492,0.382616099,0,0,0,46.23623751
18229.47,2257,2146,1.203136738,83.77071823,88.0047531,9,37.3308182,33.2444992,3.871547687,0.085322596,0,0,0,3.068277665
16439.49,718,719,5.727584719,74.27230451,81.6761627,4,29.8897285,31.6941662,11.753379,0.250911265,0,0,0,5.729484243
22593.33,2372,2443,2.10135747,56.3465739,74.6452255,11,61.2566414,0.0088899,1.704449136,0.17216006,0,0,0,2.520868056
22963.54,106,147,0.249186104,95.21604938,100,1,9.8253632,88.088295,2.010603335,0.021146001,0,0,0,0.350999043
24602.56,5339,4847,2.728920826,79.56925362,80.8802719,13,59.0709724,0.0598086,0.496106305,0.043006931,0,0,0,3.342145055
25106.46,6532,6005,3.095442186,79.0815961,76.5071716,15,56.2197533,0.0293029,1.206976812,0.095698431,0,0,0,3.687617606
15858.22,3409,3153,4.790558802,59.98615438,74.9255676,12,73.2472992,0.3717211,0.964373937,0.074178816,0,0,0,4.740288605
21117.75,1782,1784,3.183964621,81.38168716,89.7948532,4,36.2780342,41.9994316,7.52885594,0.046818994,0,0,0,4.484875039
17312.3,2116,1916,3.326373296,65.49053356,72.970787,10,55.0315628,0.0192854,0.673914822,0.041519724,0,0,0,3.962727129
19660.71,5015,4698,6.752339336,47.02625298,74.0618439,11,37.7690659,21.3542843,7.991891936,0.044721089,0,0,0,9.511223191
14750.68,589,579,2.196105573,41.26865672,80.0801392,5,83.2066956,0.0527665,0.595332877,0.160913167,0,0,0,2.172405863
11537.34,2797,2813,7.720665406,62.76336216,71.5226822,12,60.1908607,0.2352034,0.63368873,0.060665675,0,0,0,7.63964785
8982.99,1234,1171,2.952838212,71.19059285,76.4393082,12,51.733799,0.0025019,0.191395853,0.019855756,0,0,0,3.797032167
22624.86,2220,1868,4.16632144,68.312999,66.4187775,8,40.0326843,0.2599013,3.649264589,0.436112209,0,0,0,6.349777977
17564.85,2903,2651,3.487146435,74.23820052,72.6684036,10,42.7517014,0.1001864,0.258263765,0.038647293,0,0,0,4.708067151
12112.55,24326,19633,0.023893433,65.49270722,50.6986504,57,31.5739918,0.8824398,0.186733632,0.01830155,0,0,0,0.79840826
22795.5,2130,1893,3.74676027,77.70304421,76.7611694,9,45.1705246,0.0635007,3.960680825,0.427829648,0,0,0,5.71033613
18495.73,1448,1334,3.368442882,84.87603306,91.2728271,5,46.5222282,26.3187084,7.491608899,0.053661245,0,0,0,4.744727785
22398.05,18613,15326,0.104038903,75.42205146,66.8551559,33,44.3896751,0.7763154,0.085546154,0.007646351,0,0,0,1.243224797
28548.87,7266,7130,3.543457819,80.75014822,73.3454132,14,38.6630669,0.2010483,0.195669592,0.028134826,0,0,0,4.784094294
24429.86,1586,1346,1.236153954,82.02789,93.4275284,4,29.5810394,51.7508392,3.00755442,0.031024437,0,0,0,1.924966036
18322.15,2139,1932,0.827193832,65.96724667,75.7338409,15,63.7424278,0.0133545,1.060476748,0.123854351,0,0,0,1.020852782
30343.83,6977,6557,0.787902807,60.13562337,77.8965912,11,64.054306,0.2589117,0.609241317,0.06643931,0,0,0,1.978536224
34212.52,4328,4249,6.180613954,81.28177477,77.14077,9,55.2201309,0.1262174,1.543477729,0.082055134,0,0,0,5.875537364
20016.45,71,87,1.119682285,87.93859649,99.0658569,2,36.024292,54.8606339,2.058170446,0.028471178,0.189079558,0,0,1.06000977
23247.67,5768,5721,10.62047601,67.34336717,70.2041016,15,49.9372406,0.0134145,0.368001699,0.083228859,0,0,0,10.55794508
13708.85,1233,1012,3.353392568,64.74172552,90.5627136,4,26.5017147,48.6808777,3.456216216,0.031810047,0,0,0,4.723528184
36265.12,2059,1999,5.368309028,76.14744352,84.3410263,6,73.0768509,0.0846486,0.958045928,0.380897767,0,0,0,5.299286632
16915.19,2436,2440,2.888394789,73.71814183,75.171257,9,47.3619728,0.086968,0.606708656,0.092143988,0,0,0,3.899680407
33925.35,10480,9701,1.027962634,63.74829001,75.696022,14,54.8659401,0.6631273,1.590420994,0.156214659,0,0,0,2.132668956
14031.63,2558,2521,10.54974892,60.8315863,67.5593033,11,46.7297935,0.0607815,0.597021178,0.116060986,0,0,0,10.71358765
10990.61,2422,2132,0.569248927,81.2997563,79.1519928,11,59.6918335,0.0692056,0.073361067,0.002145877,0,0,0,1.221628123
19136.69,2248,2145,4.826342207,71.79551909,70.3771973,9,48.2373772,0.1943601,1.801252067,0.114336503,0,0,0,5.906441368
9831.6,5077,5077,1.945737934,66.03696099,66.5304642,31,45.3217964,0,0.426924143,0.080329668,0,0,0,2.566456943
11467.72,1356,1076,15.3624526,71.61564165,70.4045715,8,42.6426582,0.0038846,0.805529763,0.026782104,0,0,0,15.20124521
22238.95,8593,8169,6.718575972,60.3342533,73.6495056,15,62.0435486,0.0890151,0.548789345,0.054737064,0,0,0,6.648073939
17454.83,2562,2312,2.883559168,84.10120429,85.0023651,11,63.0652542,0.0473309,0.279113474,0.009988912,0,0,0,3.43520018
23017.33,7408,7867,0.349097238,56.50327376,68.3120117,30,55.9043465,0.0145284,1.152259889,0.063914279,0,0,0,0.443625306
16578.38,43079,38925,0.010544353,68,33.6406403,78,15.9605055,0.5198818,0.139933306,0.012285961,0,0,0,0.352343622
16923.61,4603,4195,4.382160123,74.35432082,74.677948,13,47.8012924,0.0131699,1.338794785,0.055212586,0,0,0,5.220491886
18870.47,11107,9862,0.417969426,80.35714286,78.7489243,22,54.743782,0.1524534,0.30968379,0.017949601,0,0,0,0.930252361
24224,1420,1132,1.543916952,49.62546816,79.8825455,5,86.3640518,0.1662136,0.770605238,0.557981995,0,0,0,1.802316288
12809.06,476,190,0.596099503,91.73014146,95.0656433,5,21.507618,69.305603,2.487420738,0.023880188,0,0,0,0.839654989
17536.28,1931,1838,7.007395926,68.48650927,69.6775436,10,48.8619614,0.0406442,0.43316558,0.067771857,0,0,0,7.607498882
7600.24,1959,2096,10.92044583,65.5884104,73.0328751,13,52.2260437,0.1175468,0.942771277,0.031389878,0,0,0,10.80585106
28476.06,42737,28581,0.095777818,75.56837754,61.2698059,45,33.9598427,0.4622568,0.064687237,0.007772546,0,0,0,1.31612452
19271.7,2662,2407,2.229143592,82.9168327,76.1313324,9,50.4776306,0.3723311,2.26762985,0.144093694,0,0,0,2.929524267
11309.4,1860,1723,4.497693714,77.99052913,78.1581802,11,48.2963181,0.0354729,0.303621847,0.003578461,0,0,0,5.3581277
27475.31,23636,19282,0.432589689,76.9991756,65.7243652,33,41.5992241,0.7682258,0.803645929,0.059425616,0,0,0,0.803461043
30077.83,5820,5186,2.770255023,65.95347448,70.7665558,13,47.8185387,0.4651508,1.050721185,0.078783747,0,0,0,3.740177511
29297.79,9409,7929,0.664867775,76.66685327,79.8186188,15,52.7732658,1.4367751,0.895319628,0.016020557,0,0,0,0.552949132
20905.91,48044,44141,0.011283963,66.75,40.8822098,70,22.2319412,0.8427656,0.073821347,0.00627193,0,0,0,0.377057967
21239.75,2592,2328,4.785660773,62.22383194,78.7842865,9,71.8723755,0.2607274,0.507862,0.08268504,0,0,0,4.735441974
22653.62,1603,1350,8.945336325,51.57725537,67.6823273,5,35.5271187,19.338129,13.20359667,0.06528199,0,0,0,12.60023913
19441.1,3036,2497,1.083049116,74.0111034,68.1944122,9,42.1889915,1.3537314,1.877660192,0.103085187,0,0,0,0.900737095
18730.52,221,199,0.273538734,48.0608365,88.150795,5,90.4398804,0.0071486,1.000292259,0.756531125,0,0,0,0.320744945
22641.02,2579,2465,2.657795445,68.38744013,80.6665497,10,66.7303925,0.0157681,0.4738119,0.066337153,0,0,0,3.166246593
17485.04,2863,2794,0.675789788,77.62032086,84.4590607,8,58.0005951,0.8001245,1.140641068,0.025213799,0,0,0,0.830652899
8216.94,1630,1565,13.65650277,71.06134679,76.9379196,10,49.3855972,0,0.505151648,0.02417419,0,0,0,13.51319692
22059.86,1672,1637,1.706854922,50.415835,74.0854721,7,76.908638,0,1.52642286,0.802853833,0,0,0,2.009884894
32998.62,7253,6148,0.667740193,69.42660462,76.920372,10,53.3676529,0.5964515,0.651692236,0.026510268,0,0,0,0.986243163
22417.3,1829,1580,4.277814133,47.47326484,76.7748566,6,78.7354126,0.0644892,0.701797663,0.185560141,0,0,0,4.241633754
11215.83,1339,1346,10.58817059,66.0944206,72.064888,9,55.3726273,0.023976,1.223025193,0.066191446,0,0,0,10.47706259
14080.58,6390,5525,0.760712549,70.28537218,62.8465462,18,40.7637062,0.542567,0.43612631,0.011092786,0,0,0,1.693939491
9226.07,1087,1119,10.65720444,56.63143058,70.117157,11,46.5460892,0.1694874,1.077581003,0.067613413,0,0,0,10.54537202
16837.97,411,437,10.35580141,77.4511245,78.1348114,3,29.0171623,44.8611412,5.364430078,0.041639001,0,0,0,10.91234412
16832.02,9416,8717,4.727286474,59.45325543,69.0152054,26,56.4110374,0.3376321,0.659703493,0.014167171,0,0,0,4.677680232
25677.91,578,681,0.673929729,70.12152643,75.6866302,8,63.9298058,0.0138722,0.708828594,0.144134484,0,0,0,0.324656509
24286.02,4701,4277,5.566911229,62.76125642,67.6551514,12,38.8951149,0.0101062,0.396577718,0.006026792,0,0,0,6.631892512
19168.07,833,700,1.61735979,43.6036036,79.837265,5,87.5291672,0.0092875,0.791239644,0.153720457,0,0,0,1.652468442
31521.5,7807,7606,5.422160277,67.01398801,77.1179352,12,70.8739929,0.0204616,0.582507373,0.034086254,0,0,0,5.365262309
18661.24,6544,5339,3.322529976,78.32331903,75.9511108,20,38.9575768,0.8513488,1.715456615,0.068016482,0,0,0,5.063778198
32341.17,1697,1484,0.737119836,49.95977474,85.3588638,6,89.0089417,0.1327373,0.786065772,0.842988075,0,0,0,0.8770188
34873.9,2361,1916,3.755310046,71.4163565,83.1933899,5,25.7202473,49.2470284,8.117335777,0.060963062,0,0,0,5.284747535
11039.55,5892,5414,6.86142939,62.95525494,61.7537079,32,45.9512901,0.1775661,0.547488674,0.03699557,0,0,0,6.789428311
13945.53,395,375,5.142267044,68.82102822,81.2981873,3,50.5272903,13.4475269,13.16166666,0.072600285,0,0,0,7.243304451
16514.89,1806,1805,4.838975934,43.00581573,80.7948837,8,76.8565903,0.3371869,0.564918937,0.072372147,0,0,0,4.788197668
18340.52,12793,10696,0.548042224,74.95831679,66.9985657,25,40.6802711,1.1710398,0.126848687,0.01084966,0,0,0,1.487028361
10563.24,8756,8854,1.943244725,69.03833658,58.5992432,39,43.7862206,0.0273967,1.736150473,0.133094199,0,0,0,2.31499832
21209.59,6,18,0.059784807,100,99.45504,1,10.1814556,85.8244171,1.393271865,0.012923558,0,0,0,0.084211799
21149.64,541,464,0.087921943,61.11111111,88.7156982,5,92.1517868,0.0441738,0.359864448,0.386567968,0,0,0,0.200398272
11822.79,227,259,0.446421583,60.76371092,80.2967529,8,69.7095795,0.0113003,0.363555109,0.022925473,0,0,0,0.263764507
24683.2,3360,3177,2.547489075,74.5740895,82.0059357,9,61.8450279,0.1771065,0.435106637,0.036062852,0,0,0,3.198205232
27096.77,2526,2676,0.296013196,38.23637029,78.8498611,7,85.8115311,0.2800086,0.224314675,0.087442473,0,0,0,0.492981486
13201.38,558,532,2.755012493,31.50684932,76.1536484,3,85.5438538,0.0471817,0.571423082,0.073653678,0,0,0,2.775241829
27157.43,3544,3309,3.158502253,73.5620388,77.7333984,10,53.1418953,0.0390969,0.303284022,0.018925775,0,0,0,4.010548196
18277.11,389,381,1.175432335,28.37370242,83.8678207,4,92.3346481,0.1302099,0.374595657,0.048815305,0,0,0,1.168735684
24529.3,3469,2859,3.809963278,56.3708625,67.882225,11,54.13834,0.0018153,1.013454761,0.060099911,0,0,0,4.538949023
21137.41,3130,3008,3.788828031,78.76984958,71.6927948,11,40.7020416,0.1304791,0.328753223,0.058917779,0,0,0,5.115373595
9315.52,3189,2665,4.133980747,84.81246157,88.2068863,14,23.4966888,44.6213112,5.790952017,0.03638233,0,0,0,5.823050589
17715.35,4913,5094,0.001565528,89.60429242,88.7861557,22,17.5039005,50.1669922,2.877917553,0.035988849,0,0,0,1.684101927
26784.31,49581,45204,0.01953033,81.66768853,53.2578926,62,24.9831619,1.0305113,0.045971178,0.003664471,0,0,0,0.652613473
19700.83,786,730,1.878887626,62.86532951,81.0197372,5,77.4439163,0.0994058,1.027504445,0.084710649,0,0,0,2.232374241
21136.41,56704,45308,0.001726155,51.07021404,65.3962402,65,7.8863344,19.9850998,1.823145478,0.022499212,0,0,0,1.856894322
34936.35,3776,2797,3.093837539,73.58772117,87.0176239,5,20.8891792,58.6156578,5.754489963,0.031752482,0,0,0,4.35792366
14322.17,743,785,0.8300683,46.83474925,72.9197464,4,81.9783859,0.506164,0.46621876,0.047184575,0,0,0,1.110387002
17980.72,60830,56091,0.011580069,75.66473988,23.6380863,81,12.5315762,0.1894596,0.079615395,0.00797404,0,0,0,0.386952469
12494.36,2282,2086,4.324138699,68.94759953,68.7150803,9,35.4816856,0.363805,5.09547786,0.456510856,0,0,0,6.590302999
36517.66,1812,1651,5.494748494,71.53381343,81.8598022,5,73.9629211,0.1030073,0.282373018,0.05993824,0,0,0,5.437088814
10109.43,4668,4901,4.699744183,54.38748914,50.118824,28,34.3040924,0.2313081,4.306393623,0.242465392,0,0,0,5.598831556
27922.3,1880,1855,4.14391077,67.81909923,83.9473572,5,79.1760635,0.1338443,0.92853978,0.493377481,0,0,0,4.09541352
16058.93,3096,2951,4.481107572,86.20097338,84.2120285,10,51.3878098,1.4848603,2.61236669,0.106378732,0,0,0,5.292044984
9358.4,2187,1939,0.536016157,68.42942346,70.6353683,12,57.049675,0.0023893,0.149196543,0.006645903,0,0,0,1.227680023
10413.63,2108,1967,8.63774586,84.2628516,86.4508057,10,63.3089218,0.0278385,1.155362794,0.054470979,0,0,0,8.54710483
16103.29,1752,1745,4.080158334,66.39856069,73.4295349,9,60.9137268,0.0138192,0.519745425,0.319120266,0,0,0,4.653376706
11756.38,1618,1522,5.79848264,61.61046442,64.9107513,11,40.2113495,0,0.465120676,0.031008294,0,0,0,6.90776483
14810.3,1470,1454,3.9065975,71.19534355,77.0703659,8,52.3513489,0.0699173,0.49285485,0.046617124,0,0,0,4.79584632
23433.22,2562,1361,0.848751258,95.65637066,95.8486786,6,20.8179207,66.0755539,1.812495526,0.019997521,0,0,0,1.195535687
20474.39,7994,6464,0.233669596,67.83405172,86.9244919,18,22.2499123,46.2453842,4.541605563,0.035390918,0,0,0,4.235395858
19243.5,3080,2564,3.152733782,76.23588457,80.1304398,9,48.3600273,0.9445771,1.874792105,0.086538009,0,0,0,4.804996403
23252.63,1053,917,2.459051371,44.9513382,80.3850632,6,85.8123856,0.1635487,0.774495345,0.325632538,0,0,0,2.441150705
14904.7,2421,2089,1.084508602,78.16170797,74.9802322,10,47.0052032,1.1582083,1.980877295,0.135814084,0,0,0,1.036484214
17791.65,1309,1442,0.492391355,23.17419355,71.4274063,6,80.3623428,0.0425112,0.591053727,0.100017377,0,0,0,0.784816253
31270.5,10006,9562,4.562640573,72.52124646,80.033783,13,62.223732,0.8341672,0.619450697,0.023286457,0,0,0,4.678079636
21902.02,1927,1793,4.906525405,83.65859894,83.5125427,8,50.4181519,0.064096,0.870316859,0.066109955,0,0,0,6.169800182
25016.9,8373,6395,25.45566848,59.78785597,56.1052551,13,31.4998798,0.4070375,6.938085087,0.947869688,0.006689414,0,0,24.1009163
15828.63,7811,6625,0.533684157,84.26459797,76.7720642,20,49.0494041,0.7224538,0.177555194,0.008413706,0,0,0,1.263010578
23405.95,4987,5103,0.693550609,92.69560697,89.5715103,13,52.8163834,4.3325691,0.490414854,0.014091667,0,0,0,1.134080727
16009.73,5584,4952,0.248798537,79.07039226,76.0149689,16,64.9258041,0.0624152,0.534201062,0.014966722,0,0,0,0.56080286
9125.08,174,193,3.619904277,96.21583742,95.9775467,4,64.2783813,4.4132738,0.388359272,0.091744579,0,0,0,3.221783943
25311.6,2626,2501,3.191673987,78.23595087,81.8877563,7,46.8868065,0.4571358,3.276709474,0.26191325,0,0,0,4.741144853
14296.45,84,122,13.83242649,78.85511155,81.8257675,4,51.5573158,7.4540896,0.674949227,0.136379067,0,0,0,12.43415665
19787.86,2488,2601,2.215374506,72.18925421,76.9508133,10,54.636837,0.4894151,2.035335651,0.11364116,0.000147517,0,0,2.798151096
18535.17,2047,1879,12.90701529,64.27624728,64.8134918,8,43.007885,0.2061856,6.27017149,1.006926311,0.002540125,0,0,12.96033835
31931.74,6367,5204,2.652622831,75.9387234,73.5762329,12,40.8406487,0.5902957,1.073597195,0.010742143,0,0,0,4.006691654
15423.33,1122,1070,11.23534399,96.1144283,93.8922577,8,52.3842926,4.2514024,2.307710769,0.238269605,0,0,0,10.11560423
30493.98,9486,8567,2.45079495,84.21401908,78.6628189,14,45.7922249,0.6176831,4.352970552,0.37170942,0.00427944,0,0,4.091439433
18018.82,27357,11015,0.913995116,69.96253461,58.8859406,42,34.9164696,2.7744091,2.619142305,0.258137094,0.004939127,0,0,5.022492132
34640.12,5784,5738,2.414977481,66.10955463,72.9364548,12,62.1139069,0.3142818,2.105938265,0.619544826,0,0,0,2.826208022
25830.52,1830,1766,8.709379623,62.22074935,65.9278183,6,49.401722,0.288044,4.900354815,0.835633206,6.62619E-05,0,0,9.167555884
12724.87,21368,21159,0.558546785,64.41761364,50.4888878,55,26.6250324,1.9896209,0.302435538,0.00660984,0,0,0,0.831201528
31294.94,42447,36080,0.249152635,80.3241961,61.3732109,46,38.7447395,1.6066229,0.37445088,0.010487117,0,0,0,0.58657185
20548.1,2079,1852,5.87988169,77.24099414,89.0864105,9,69.6594086,0.2018799,0.937186761,0.172117476,0,0,0,5.658676686
21241.46,8193,7443,0.900462062,86.09271523,82.4741516,16,54.5513,0.7370299,0.390706254,0.011826738,0,0,0,1.340022826
16767.04,3392,3125,2.026952474,75.60821199,70.1249237,10,37.8589668,0.2964795,1.053210165,0.028812536,0,0,0,3.016409794
25516.96,2893,2738,3.148460288,82.28519669,85.9406052,7,71.8666992,0.4658482,0.443127449,0.047162826,0,0,0,3.28295681
26341.7,7425,6559,2.800342328,78.08047524,74.8493958,15,43.8652039,1.2364382,1.541325653,0.028378393,0,0,0,4.255696917
32563.34,904,874,3.917758136,97.53661784,96.5671539,4,70.774231,1.3637049,1.783346818,0.277298817,0,0,0,3.62402453
9742.44,14452,11285,11.78703728,58.48381324,51.8647003,47,26.0278683,0.2768435,6.044158106,1.270714285,0.008816433,0,0,11.15973046
42391.35,3253,2950,0.852266547,79.2399434,84.6411209,10,76.3953094,0.1981474,0.675040416,0.051591713,0,0,0,0.962553464
19487.89,3260,3159,6.663127284,61.74274985,63.2116776,10,43.7944832,0.5627314,5.117705104,0.626108723,0,0,0,8.042428391
27778.96,11797,10525,1.88830637,80.46107639,78.3873138,18,58.8817978,0.056191,0.587469889,0.039947709,0,0,0,2.263432636
9888.68,456,475,2.709078426,99.51807229,98.8630981,4,71.4745789,5.0803947,0.69859213,0.083844598,0,0,0,2.41113154
30648.77,23971,20347,1.107427818,84.08769448,75.5942001,30,39.1022072,1.1700172,1.195115306,0.042457557,3.4145E-06,0,0,1.648018964
34418.25,12322,11249,1.284760033,78.92830062,74.1437531,15,49.2031059,0.4889584,1.157471536,0.035263114,0.000435651,0,0,1.931593668
9907.74,23016,9925,0.929127632,63.14935065,47.3342209,63,22.5904293,0.6672658,2.739310652,0.436112739,0.000722895,0,0,2.913351162
20165.02,24916,18223,1.304559473,70.79744373,53.5558319,53,25.4727726,2.0980182,2.448507709,0.190887882,0.016385584,0,0,2.572316057
21601.09,2427,2236,26.51307266,33.38110349,41.2913475,7,26.0222588,0.4763824,12.13181826,3.458357741,0.003918603,0,0,25.07267635
16998.47,8420,7408,3.286440172,75.78722525,66.77565,26,34.5712662,0.0485036,2.024382864,0.091922775,0,0,0,5.008774702
14049.04,3732,3072,5.931836828,72.30679725,68.2720871,12,43.9624939,0.6235027,5.019231796,0.478828967,0.000255401,0,0,7.159757107
21240.71,2143,2353,4.994847181,86.34097707,89.1919937,7,71.264473,0.6404805,0.339695213,0.127798757,0,0,0,4.792285904
26878.99,1691,1458,23.59206454,55.13545118,61.1696358,6,40.7024498,0.508625,6.81087518,0.972510149,0.004692939,0,0,21.98954658
24371.93,1247,1198,0.825663929,72.10892373,82.85112,6,69.2162933,0.1792472,1.085793081,0.038177144,0,0,0,1.13493123
9366.1,3229,2574,22.64644308,46.87906372,55.0746078,16,33.6930618,0.2287021,20.37514013,5.660478927,0.00826534,0,0,21.44119805
8008.44,1435,1373,8.140302319,54.99613302,57.100296,10,34.7804337,0.6201852,4.761797864,0.473668371,0,0,0,9.825386143
28697.14,4539,3163,6.088711659,75.1192204,89.310051,7,66.556778,3.9490871,1.855303838,0.553861087,6.93746E-05,0,0,5.419069665
21057.93,938,834,4.135732068,75.04406293,82.5103607,4,62.8712769,1.192746,0.992395908,0.007242825,0,0,14.82295706,4.344502987
32153.51,31920,20294,17.36406248,59.95787773,51.653347,35,26.1760635,2.1852057,5.517927965,1.029572138,0.724144194,0,0,16.83263167
14560.59,5026,4681,5.39096405,74.38179241,70.5477676,17,38.7015533,0.2779313,2.162760012,0.08918541,0,0,0,6.435228634
